2000-03-06T20:42:39.947Z,59.5559,-152.9454,89.2,2.5,ml,nan,nan,nan,0.58,ak,ak00031hmnui,2020-02-20T20:12:18.312Z
2000-03-06T21:29:33.920Z,54.039,-163.256,33,3.2,mb,nan,nan,nan,1.22,us,usp0009pcm,2020-02-20T20:12:17.965Z
2000-03-08T11:10:38.586Z,61.4789,-146.5823,15.1,2.9,ml,nan,nan,nan,0.73,ak,ak00034n5lde,2020-02-20T20:12:08.361Z
2000-03-08T14:00:16.733Z,59.8364,-153.3605,134,2.9,ml,nan,nan,nan,0.56,ak,ak00034ovpc9,2020-02-20T20:12:06.461Z
2000-03-08T14:20:57.427Z,57.341,-154.2517,39.5,5.4,mw,nan,nan,nan,0.77,ak,ak00034p02su,2020-02-20T20:12:05.925Z
2000-03-08T16:07:34.449Z,59.9944,-152.2629,86.5,2.5,ml,nan,nan,nan,0.82,ak,ak00034q43xg,2020-02-20T20:12:04.188Z
2000-03-09T05:56:53.357Z,61.5384,-146.5205,30.1,2.6,ml,nan,nan,nan,0.69,ak,ak000367e8bb,2020-02-20T20:11:58.771Z
2000-03-10T22:47:37.587Z,61.8536,-149.5827,7.1,2.5,ml,nan,nan,nan,0.84,ak,ak000384zzfi,2020-02-20T20:11:46.434Z
2000-03-11T23:07:29.419Z,54.6064,-160.3281,19.6,2.9,ml,nan,nan,nan,0.63,ak,ak00039sw699,2020-02-20T20:11:43.487Z
2000-03-12T05:22:43.510Z,54.7466,-160.0564,2.8,3,ml,nan,nan,nan,0.61,ak,ak0003b5syov,2020-02-20T20:11:41.789Z
2000-03-12T16:44:04.733Z,61.7266,-151.4668,70.9,2.6,ml,nan,nan,nan,0.59,ak,ak0003bchd3t,2020-02-20T20:11:38.631Z
2000-03-13T01:09:20.629Z,61.8354,-147.9285,26.3,2.8,ml,nan,nan,nan,0.63,ak,ak0003cqvqou,2020-02-20T20:11:37.320Z
2000-03-13T11:02:20.737Z,59.3046,-153.5052,107,2.8,ml,nan,nan,nan,0.53,ak,ak0003cwskqh,2020-02-20T20:11:33.885Z
2000-03-14T01:01:45.663Z,54.5448,-161.6616,26.1,3,ml,nan,nan,nan,0.81,ak,ak0003eedfdy,2020-02-20T20:11:30.282Z
2000-03-14T01:08:56.716Z,60.0762,-153.106,112.5,2.9,ml,nan,nan,nan,0.49,ak,ak0003eeey93,2020-02-20T20:11:24.695Z
2000-03-14T22:38:39.483Z,54.7887,-160.6344,16.4,2.6,ml,nan,nan,nan,0.64,ak,ak0003er3g3w,2020-02-20T20:11:25.667Z
2000-03-15T12:20:50.441Z,61.4451,-147.3263,10.2,2.7,ml,nan,nan,nan,0.63,ak,ak0003g8kmic,2020-02-20T20:11:20.901Z
2000-03-15T12:47:01.057Z,60.2932,-150.8209,70.4,3.1,ml,nan,nan,nan,0.7,ak,ak0003g8qb15,2020-02-20T20:11:20.471Z
2000-03-15T13:22:45.945Z,54.1258,-162.457,4.7,3,ml,nan,nan,nan,0.77,ak,ak0003g96h76,2020-02-20T20:11:19.782Z
2000-03-15T20:46:50.130Z,53.371,-163.643,10,4.7,mb,nan,nan,nan,nan,us,usp0009prp,2020-02-20T20:11:17.718Z
2000-03-16T08:48:57.800Z,61.399,-149.892,39.8,5,mwc,nan,nan,nan,nan,us,usp0009ps5,2020-02-12T18:38:21.239Z
2000-03-16T08:48:58.175Z,61.3927,-149.8951,39,5,mw,nan,nan,nan,0.63,ak,ak0003htw989,2020-02-20T20:11:13.859Z
2000-03-16T09:00:56.334Z,61.4371,-149.9305,35.3,2.8,ml,nan,nan,nan,0.82,ak,ak0003hu7ebl,2020-02-20T20:11:13.041Z
2000-03-16T09:26:40.995Z,61.4,-149.9204,37.4,2.8,ml,nan,nan,nan,0.71,ak,ak0003hucxr7,2020-02-20T20:11:12.160Z
2000-03-16T09:35:50.510Z,61.4044,-149.9285,37.3,2.8,ml,nan,nan,nan,0.51,ak,ak0003huevxn,2020-02-20T20:11:11.277Z
2000-03-16T21:37:36.018Z,57.5586,-152.6298,1,4.7,mb,nan,nan,nan,0.82,ak,ak0003i1khi9,2020-02-20T20:11:06.142Z
